A543S7	A543S8	A543S9	A543S10	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
dre-mir-489-3p	136.075721505716	106.036631708291	82.0979532126762	102.775184966401	106.746372848271	0.256892272653367	0.222664281063506	1.15372017202929	0.248614911040596	0.996994200547571
dre-mir-2188-5p	123.497293467373	121.999135406314	107.473684205685	76.302788838692	107.318225479516	0.269440814634259	0.221906111488328	1.21421087876812	0.224667207340328	0.996994200547571
dre-mir-723-3p	128.071267299497	139.101817939909	186.586257301537	102.775184966401	139.133631876836	-0.0741471986095581	0.225266796699176	-0.329152807675315	0.74204019120031	0.996994200547571
dre-mir-19c-5p	129.214760757529	156.204500473505	114.937134497747	161.948776310693	140.576293009868	0.0249142635862598	0.218797933880658	0.113868824738762	0.909341779044011	0.996994200547571
dre-mir-737-5p	109.775371970998	86.65359150355	94.0394736799746	101.217985194183	97.9216055871764	0.0135470897907626	0.222413010304692	0.060909610333514	0.951431195719366	0.996994200547571
dre-mir-15a-2-5p	126.546609355456	112.87770472173	131.356725140282	163.505976082911	133.571753825095	-0.20236121801235	0.215237472983123	-0.94017651855733	0.347127024303384	0.996994200547571
dre-mir-7145-3p	115.492839261154	148.223248624493	129.86403508187	165.06317585513	139.660824705662	-0.115510818184754	0.217711847112166	-0.530567443696541	0.595718561139306	0.996994200547571
dre-mir-727-3p	121.591471037321	88.933949174696	165.688596483765	102.775184966401	119.747300415546	-0.207651781022384	0.22648192694894	-0.91685806377477	0.359217021607693	0.996994200547571
dre-mir-137-3-3p	120.066813093279	132.260744926471	176.137426892651	151.048377905166	144.878340704392	-0.268436501032467	0.211651188134746	-1.26829668851927	0.204692019200645	0.996994200547571
dre-mir-203a-5p	108.631878512967	120.858956570741	79.1125730958517	105.889584510838	103.623248172599	0.198194315809617	0.222038393515758	0.892612816510719	0.372064553259203	0.996994200547571
dre-mir-152-5p	116.255168233175	119.718777735168	143.29824560758	147.933978360729	131.801542484163	-0.214842161066309	0.212001932190987	-1.01339718391229	0.31087048397511	0.996994200547571
dre-mir-740-3p	115.874003747164	144.802712117774	152.254385958054	84.088787699783	124.254972380694	0.0798745441132201	0.227213538599939	0.351539545598369	0.725183610088461	0.996994200547571
dre-mir-1-1-5p	101.389753278769	118.578598899595	80.605263154264	90.3175867886558	97.7228005303208	0.230993865514501	0.221667524255161	1.04207355719191	0.29737757710032	0.996994200547571
dre-mir-735-3p	104.820233652863	102.616095201572	82.0979532126762	76.302788838692	91.4592677264508	0.252055411444403	0.221858291547045	1.13610994516721	0.25591055332766	0.996994200547571
dre-mir-153a-5p	96.0534504746231	120.858956570741	94.0394736799746	101.217985194183	103.04246647988	0.0914376095740242	0.221375163611191	0.413043667963672	0.679574620330103	0.996994200547571
dre-mir-34b-5p	97.9592729046752	75.2518031478197	100.010233913624	73.1883892942556	86.6024248150936	0.0071561151656298	0.227104429794988	0.0315102403422504	0.974862625589144	0.996994200547571
dre-mir-217-3p	95.2911215026023	99.1955586948533	61.2002923949041	93.4319863330923	87.279739731363	0.200468291003445	0.226792235736016	0.883929250720859	0.376734405912936	0.996994200547571
dre-mir-34c-5p	98.3404373906856	92.3544856814151	73.1418128622025	46.7159931665461	77.6381822752123	0.391414990499424	0.228726212463984	1.71128173847174	0.0870291158100636	0.996994200547571
dre-mir-1388-5p	93.0041345865398	99.1955586948533	92.5467836215623	63.8451906609464	87.1479168909755	0.179559818181563	0.226083206792884	0.794220060519834	0.427067332032005	0.996994200547571
dre-mir-18b-3p	85.3808448663317	95.7750221881342	61.2002923949041	113.675583371929	89.0079357053247	0.0274611318087943	0.229823650188936	0.119487841160902	0.904888872371612	0.996994200547571
dre-mir-138-5p	94.9099570165919	110.597347050584	102.995614030448	94.9891861053105	100.873026050734	0.0297535461166906	0.220422069043837	0.134984424407945	0.892624189137205	0.996994200547571
dre-mir-734-3p	93.3852990725503	80.9526973256849	94.0394736799746	49.8303927109825	79.5519656972981	0.155729645300688	0.230801159913544	0.674735106873045	0.49984407569614	0.996994200547571
dre-mir-143-1-5p	81.5692000062276	75.2518031478197	117.922514614571	101.217985194183	93.9903757407005	-0.310731555472736	0.221652146339624	-1.4018883218781	0.160948598295463	0.996994200547571
dre-mir-727-5p	72.4212523419777	79.8125184901118	61.2002923949041	82.5315879275648	73.9914127886396	0.0469601351458139	0.227803928146474	0.206142780451175	0.836679382368246	0.996994200547571
dre-mir-138-3p	75.8517327160714	51.3080476007862	82.0979532126762	74.7455890664738	71.0008306490019	-0.161713686099844	0.229669525633586	-0.704114686760149	0.481361354542998	0.996994200547571
dre-mir-212-5p	80.8068710342068	51.3080476007862	88.0687134463254	80.9743881553466	75.2895050591662	-0.190538611261533	0.229753637643036	-0.829317059856824	0.406925019903013	0.996994200547571
dre-let-7d-1-5p	78.1387196321339	76.3919819833928	113.444444439334	48.2731929387643	79.0620847484064	-0.0343796469501953	0.232141358717267	-0.148097896644378	0.882265509376627	0.996994200547571
dre-mir-26b-3p	67.084949537832	68.4107301343816	76.1271929790271	70.0739897498192	70.424215600265	-0.0675515895780509	0.226888840712228	-0.297729889958446	0.765909328520305	0.996994200547571
dre-mir-301b-3p	77.3763906601131	106.036631708291	120.907894731396	135.476380182984	109.949324320696	-0.323236677773512	0.221949970020507	-1.45634927431459	0.145296090561761	0.996994200547571
dre-mir-100-1-3p	70.5154299119257	87.793770339123	79.1125730958517	68.516789977601	76.4846408311253	0.0530893643902906	0.227053608027698	0.23381863363217	0.815125782962586	0.996994200547571
dre-mir-34c-3p	73.1835813139986	62.7098359565164	61.2002923949041	48.2731929387643	61.3417256510459	0.180635653232044	0.230165350630197	0.784808194358793	0.432566034937732	0.996994200547571
dre-mir-129-2-3p	71.2777588839465	53.5884052719322	35.8245614018951	62.2879908887282	55.7446791116255	0.184146131013805	0.23219319592455	0.793072898973503	0.427735351428211	0.996994200547571
dre-mir-301a-5p	67.8472785098528	59.2892994497974	56.7222222196672	109.003984055274	73.2156960586479	-0.201311880423934	0.231554237701963	-0.869394066901277	0.384631627172917	0.996994200547571
dre-mir-26a-3-3p	69.3719364538945	49.0276899296401	40.302631577132	65.4023904331646	56.0261620984578	0.0931446739920797	0.232172812626034	0.401186826909445	0.688282578618706	0.996994200547571
dre-mir-202-5p	65.9414560798008	98.0553798592803	162.70321636694	42.0443938498915	92.1861115389782	-0.136346233028698	0.22862411499498	-0.596377302681705	0.550923199794328	0.996994200547571
dre-mir-194b-3p	63.2733046777279	33.0651862316178	56.7222222196672	31.1439954443641	46.0511771433442	0.0684071728722576	0.230049888614246	0.297357991713548	0.766193211674717	0.996994200547571
dre-mir-338-2-5p	60.6051532756551	64.9901936276625	85.0833333295008	49.8303927109825	65.1272682359502	-0.0596045994980754	0.231205318742399	-0.257799430490113	0.796561704039226	0.996994200547571
dre-mir-22b-5p	58.699330845603	61.5696571209434	53.7368421028426	52.9447922554189	56.737655581202	0.0959857716649694	0.230190017785519	0.416984943953586	0.676689420390511	0.996994200547571
dre-mir-144-3p	55.2688504715093	68.4107301343816	43.2880116939566	43.6015936221097	52.6422964804893	0.266715694825715	0.231480228728867	1.15221803732585	0.249231487484284	0.996994200547571
dre-mir-737-3p	57.1746729015614	59.2892994497974	47.7660818691935	68.516789977601	58.1867110495383	0.000892871799373281	0.230954098170676	0.00386601409737031	0.996915374723699	0.996994200547571
dre-mir-135a-5p	52.6006990694365	30.7848285604717	68.6637426869656	60.73079111651	53.1950153583459	-0.305962655083898	0.232197741522623	-1.31768144288383	0.187610309207465	0.996994200547571
dre-mir-27d-5p	52.9818635554469	46.7473322584941	43.2880116939566	42.0443938498915	46.2654003394473	0.121529484222481	0.23197940440572	0.523880490743619	0.60036166488693	0.996994200547571
dre-mir-196d-3p	57.9370018735822	90.0741280102691	91.05409356315	77.8599886109102	79.2313030144779	-0.123143979677319	0.229455222592211	-0.536679785651126	0.591488821453221	0.996994200547571
dre-mir-124-1-5p	55.6500149575197	47.8875110940671	47.7660818691935	52.9447922554189	51.0621000440498	0.0271361096652161	0.231453161517371	0.117242337444501	0.906668017816011	0.996994200547571
dre-mir-199-1-5p	50.6948766393844	49.0276899296401	61.2002923949041	32.7011952165823	48.4060135451277	0.0420634390911189	0.232161594368824	0.181181729068826	0.856224935348509	0.996994200547571
dre-mir-218a-1-5p	49.1702186953428	57.0089417786513	64.1856725117287	42.0443938498915	53.1023067089036	-0.0059693047385595	0.231912309055608	-0.0257394907707473	0.979465125201742	0.996994200547571
dre-mir-125b-3-3p	53.3630280414573	60.4294782853704	52.2441520444303	29.5867956721459	48.905863510851	0.230484322339738	0.232213782883977	0.992552291587689	0.320928184259119	0.996994200547571
dre-mir-15c-3p	54.8876859854989	51.3080476007862	46.2733918107812	68.516789977601	55.2464788436668	-0.057404084488261	0.231515733645806	-0.247948956143443	0.804173900779147	0.996994200547571
dre-mir-190a-5p	47.2643962652907	52.4482264363592	64.1856725117287	51.3875924832007	53.8214719241448	-0.121273742767486	0.231134649631158	-0.524688716992512	0.599799602144485	0.996994200547571
dre-mir-183-3p	48.407889723322	42.186616916202	53.7368421028426	35.8155947610187	45.0367358758463	0.0116925622171409	0.232218018060853	0.0503516579582419	0.959842158846052	0.996994200547571
dre-mir-730-3p	51.0760411253948	52.4482264363592	37.3172514603074	57.6163915720736	49.6144776485338	0.0646379165033651	0.232095683925831	0.278496848411973	0.780630983991057	0.996994200547571
dre-let-7h-5p	47.6455607513012	36.4857227383368	46.2733918107812	42.0443938498915	43.1122672875777	-0.0264616899778905	0.232219062158639	-0.113951411791567	0.909276310236232	0.996994200547571
dre-mir-729-3p	51.0760411253948	62.7098359565164	43.2880116939566	60.73079111651	54.4511699730945	0.0634166151617295	0.231669531985437	0.273737399209301	0.784286434669588	0.996994200547571
dre-mir-726-5p	45.7397383212491	55.8687629430783	37.3172514603074	40.4871940776733	44.853236700577	0.189437981203785	0.232169242493581	0.81594779381262	0.414529995210502	0.996994200547571
dre-mir-1306-5p	48.0267252373116	74.1116243122467	70.1564327453779	66.9595902053828	64.8135931250797	-0.105608895176779	0.230963887847958	-0.457252846584833	0.647489317826738	0.996994200547571
dre-mir-128-2-5p	39.2599420590722	42.186616916202	29.8538011682459	35.8155947610187	36.7789887261347	0.144791263689785	0.231903088498583	0.624361083878664	0.532390476471308	0.996994200547571
dre-mir-132-1-3p	40.7846000031138	33.0651862316178	38.8099415187197	40.4871940776733	38.2867304577811	-0.042295864767767	0.232057330875562	-0.182264721429756	0.855374983135293	0.996994200547571
dre-let-7g-2-3p	40.7846000031138	33.0651862316178	23.8830409345967	56.0591917998554	38.4480047422959	-0.0417788881559807	0.228966195627643	-0.182467495000545	0.855215861344529	0.996994200547571
dre-let-7a-3-3p	45.3585738352387	47.8875110940671	55.2295321612549	48.2731929387643	49.1872025073313	-0.0832672068610321	0.231588138828683	-0.359548668088864	0.719184676549955	0.996994200547571
dre-mir-194b-5p	37.7352841150305	53.5884052719322	44.7807017523689	38.9299943054551	43.7585963611967	0.0505642804178813	0.232189335435747	0.217771760804551	0.827606948123102	0.996994200547571
dre-mir-107a-5p	40.022271031093	38.7660804094829	23.8830409345967	35.8155947610187	34.6217467840478	0.181154685889952	0.231077920468867	0.783954977275118	0.433066528836825	0.996994200547571
dre-mir-146b-3p	33.9236392549264	51.3080476007862	40.302631577132	23.3579965832731	37.2230787540294	0.1696109332177	0.229994610771492	0.737456119727149	0.460845018467476	0.996994200547571
dre-mir-142a-5p	39.6411065450826	46.7473322584941	40.302631577132	68.516789977601	48.8019650895774	-0.169663073906594	0.232214536446591	-0.730630719776737	0.465004742864115	0.996994200547571
dre-mir-430a-17-3p	33.542474768916	36.4857227383368	32.8391812850705	52.9447922554189	38.9530427619356	-0.138399068390975	0.231689710047619	-0.597346633834232	0.550275975554931	0.996994200547571
dre-mir-2187-5p	38.1164486010409	23.9437555470336	34.3318713434828	51.3875924832007	36.9449169936895	-0.190986238118293	0.230409145265102	-0.828900423629233	0.407160755653757	0.996994200547571
dre-mir-129-1-3p	33.1613102829056	34.2053650671908	47.7660818691935	24.9151963554913	35.0119883936953	-0.0492799077362502	0.229986474271551	-0.214273069285214	0.830334117917774	0.996994200547571
dre-mir-460-5p	32.7801457968952	46.7473322584941	40.302631577132	63.8451906609464	45.9188250733669	-0.196571851346755	0.232030938824314	-0.847179485385749	0.396895086269155	0.996994200547571
dre-mir-125b-1-5p	32.3989813108848	28.5044708893257	23.8830409345967	21.8007968110549	26.6468224864655	0.170902809856598	0.228136383126077	0.749125621765248	0.453781493430141	0.996994200547571
dre-mir-2192-3p	30.4931588808327	25.0839343826066	41.7953216355443	18.6863972666185	29.0147030414005	-0.0431298928834279	0.225368514558987	-0.19137497075768	0.848231828089526	0.996994200547571
dre-mir-7a-1-3p	31.2554878528536	33.0651862316178	26.8684210514213	43.6015936221097	33.6976721895006	-0.0586340403145692	0.230502130594261	-0.25437526396569	0.799205659080312	0.996994200547571
dre-mir-29a-3p	24.7756915906766	23.9437555470336	23.8830409345967	18.6863972666185	22.8222213347313	0.0730275905769415	0.224724450286594	0.324965042672519	0.745207528935699	0.996994200547571
dre-mir-1306-3p	30.1119943948223	23.9437555470336	19.4049707593598	24.9151963554913	24.5939792641767	0.116032755823526	0.225867906007634	0.513719535787454	0.607448091473457	0.996994200547571
dre-mir-2191-3p	26.3003495347182	20.5232190403145	38.8099415187197	24.9151963554913	27.6371766123109	-0.171024665635305	0.227307133419965	-0.752394625994096	0.451813777403883	0.996994200547571
dre-mir-34b-3p	27.8250074787599	23.9437555470336	23.8830409345967	34.2583949888005	27.4775497372977	-0.0628635764515639	0.228033318458618	-0.275677154884592	0.782796043697442	0.996994200547571
dre-mir-7149-5p	26.6815140207286	25.0839343826066	14.926900584123	28.0295958999277	23.6804862218465	0.0997317126097006	0.223279817643181	0.446666938653094	0.655115556329258	0.996994200547571
dre-mir-365-3-5p	26.6815140207286	25.0839343826066	20.8976608177721	20.2435970388367	23.226676564986	0.126872470063352	0.225451805265627	0.562747634306458	0.57360674294142	0.996994200547571
dre-mir-731-5p	25.156856076687	20.5232190403145	13.4342105257107	12.4575981777456	17.8929709551144	0.261160235671886	0.216939029597902	1.20384163308902	0.228650794664707	0.996994200547571
dre-mir-2184-3p	18.6770598145101	23.9437555470336	23.8830409345967	18.6863972666185	21.2975633906897	-0.00654471375696556	0.222286734777445	-0.0294426645095046	0.976511546182578	0.996994200547571
dre-mir-218a-1-3p	24.7756915906766	33.0651862316178	31.3464912266582	29.5867956721459	29.6935411802746	-0.0409888893041384	0.229526275719081	-0.178580378981555	0.858267202117641	0.996994200547571
dre-mir-430i-3-3p	23.6321981326454	35.3455439027638	29.8538011682459	54.5019920276372	35.8333838078231	-0.226815257451363	0.22923051506713	-0.989463629591115	0.322436356132647	0.996994200547571
dre-mir-29b-1-3p	22.1075401886037	18.2428613691684	16.4195906425353	23.3579965832731	20.0319971958951	0.0125470303069404	0.220313007841351	0.056950928271905	0.954584285218295	0.996994200547571
dre-mir-150-3p	22.8698691606246	15.9625036980224	11.9415204672984	32.7011952165823	20.8687721356319	-0.0536073998565816	0.213715484263092	-0.250835357304241	0.801941404089565	0.996994200547571
dre-mir-19a-5p	24.0133626186558	19.3830402047414	28.3611111098336	24.9151963554913	24.1681775721805	-0.108231415399158	0.226032927042366	-0.478830305015128	0.632059355606197	0.996994200547571
dre-mir-1388-3p	23.6321981326454	21.6633978758875	28.3611111098336	9.34319863330923	20.7499764379189	0.0809455481168433	0.214151215506561	0.377983136473784	0.705443121434109	0.996994200547571
dre-mir-222b-3p	23.6321981326454	21.6633978758875	29.8538011682459	10.9003984055274	21.5124488955766	0.0488220518720687	0.216438815030607	0.225569761436574	0.821536061586292	0.996994200547571
dre-let-7j-3p	19.4393887865309	4.5607153422921	11.9415204672984	6.22879908887282	10.5426059212485	0.0829839491104462	0.178544222309091	0.464780926748705	0.642088347897403	0.996994200547571
dre-mir-199-3-5p	17.9147308424892	14.8223248624493	20.8976608177721	12.4575981777456	16.5230786751141	-0.00466667443270964	0.212821592404162	-0.0219276361011684	0.982505679651298	0.996994200547571
dre-mir-499-3p	22.1075401886037	29.6446497248987	19.4049707593598	40.4871940776733	27.9110886876339	-0.0849514688839981	0.224811929893562	-0.377877939681486	0.705521271094365	0.996994200547571
dre-mir-7147-5p	20.9640467305725	11.4017883557303	25.375730993009	21.8007968110549	19.8855907225917	-0.16389406141299	0.21765191898058	-0.753009953602171	0.451443932738569	0.996994200547571
dre-let-7e-3p	20.5828822445621	31.9250073960447	4.47807017523689	29.5867956721459	21.6431888719974	0.15277640698963	0.202084545117373	0.756002429086778	0.449647739323176	0.996994200547571
dre-mir-736-5p	18.2958953284996	12.5419671913033	1.4926900584123	17.1291974944002	12.3649375181539	0.136045376256022	0.180507287283348	0.753683567591743	0.451039251294639	0.996994200547571
dre-mir-31-3p	20.2017177585517	21.6633978758875	4.47807017523689	17.1291974944002	15.8680958260191	0.240479919348246	0.203788524158087	1.18004642480111	0.237981751054617	0.996994200547571
dre-mir-218b-3p	16.771237384458	20.5232190403145	22.3903508761844	24.9151963554913	21.150000914112	-0.129163177667005	0.222760366020465	-0.579830155491571	0.562029159761861	0.996994200547571
dre-mir-9-5-3p	13.7219214963747	10.2616095201572	4.47807017523689	7.78599886109102	9.06190001321497	0.188038423618464	0.18530306544378	1.01476153763637	0.31021951218515	0.996994200547571
dre-mir-2187-3p	16.0089084124372	12.5419671913033	16.4195906425353	14.0147979499638	14.7463160490599	-0.0211949375889592	0.210010325329283	-0.100923312012049	0.919611337278852	0.996994200547571
dre-mir-125a-2-3p	16.0089084124372	15.9625036980224	14.926900584123	15.571997722182	15.6175776041911	0.0206013288455439	0.213068480959848	0.0966887676334733	0.922973560164431	0.996994200547571
dre-let-7c-1-5p	14.865414954406	12.5419671913033	8.95614035047377	18.6863972666185	13.7624799407004	0.000996083248781768	0.203804434044452	0.00488744640641385	0.996100397495631	0.996994200547571
dre-mir-218a-2-3p	14.865414954406	11.4017883557303	17.9122807009475	14.0147979499638	14.5485704902619	-0.0742163793271749	0.209095150824766	-0.35494070060655	0.722634016382597	0.996994200547571
dre-mir-365-1-5p	14.4842504683955	15.9625036980224	19.4049707593598	7.78599886109102	14.4094309467172	0.0396544160665962	0.204163525392482	0.194228699716881	0.845996811629709	0.996994200547571
dre-mir-23b-5p	12.5784280383435	3.42053650671908	8.95614035047377	12.4575981777456	9.3531757683205	-0.0619880347906894	0.178289498609495	-0.347681917746939	0.728079077982928	0.996994200547571
dre-mir-133a-1-3p	11.8160990663227	15.9625036980224	2.98538011682459	6.22879908887282	9.24819549251061	0.282452347588533	0.184875856400417	1.52779466766487	0.126563526620604	0.996994200547571
dre-let-7h-3p	11.8160990663227	1.14017883557303	4.47807017523689	12.4575981777456	7.47298656371956	-0.0373161539310853	0.153859422031821	-0.242534083634915	0.808366350129532	0.996994200547571
dre-mir-103-5p	11.8160990663227	19.3830402047414	13.4342105257107	10.9003984055274	13.8834370505756	0.0843281674044115	0.20500627385762	0.411344325310643	0.680820071816231	0.996994200547571
dre-mir-29a-5p	11.0537700943019	15.9625036980224	8.95614035047377	20.2435970388367	14.0540027954087	-0.0345299963070092	0.202617147852722	-0.170419911014186	0.864679914455741	0.996994200547571
dre-mir-204-1-5p	11.4349345803123	11.4017883557303	7.46345029206148	4.67159931665461	8.74294313618966	0.171631775205982	0.184654404590157	0.92947566339899	0.352642631772288	0.996994200547571
dre-mir-130c-2-5p	10.6726056082915	7.98125184901118	14.926900584123	10.9003984055274	11.1202891117383	-0.105367973920922	0.196720633953939	-0.535622378817635	0.592219559048844	0.996994200547571
dre-mir-24-5-5p	11.4349345803123	20.5232190403145	14.926900584123	23.3579965832731	17.5607626970057	-0.0891511932045723	0.212019965960427	-0.420484895376373	0.674131261416073	0.996994200547571
dre-mir-459-3p	9.91027663627064	2.28035767114605	4.47807017523689	7.78599886109102	6.11367583593615	0.00991411260695295	0.156018369199334	0.0635445214421281	0.949332907870998	0.996994200547571
dre-mir-7149-3p	9.91027663627064	11.4017883557303	7.46345029206148	10.9003984055274	9.91897842239745	0.0443816424383206	0.191489264790036	0.231770916698564	0.81671594712873	0.996994200547571
dre-let-7b-5p	11.8160990663227	18.2428613691684	19.4049707593598	10.9003984055274	15.0910824000946	-0.0127530354861973	0.20718232964389	-0.0615546485461261	0.950917493631082	0.996994200547571
dre-let-7a-5-3p	10.291441122281	10.2616095201572	10.4488304088861	3.11439954443641	8.52907014894019	0.104794647664602	0.178602783687607	0.586747000807657	0.5573736363931	0.996994200547571
dre-mir-124-5-5p	8.76678317823941	5.70089417786513	2.98538011682459	3.11439954443641	5.14186425434139	0.152307867734374	0.15583562792006	0.977362300054414	0.328389820177341	0.996994200547571
dre-mir-15a-2-3p	11.8160990663227	13.6821460268763	13.4342105257107	18.6863972666185	14.404713221382	-0.0969545437904419	0.208785256957687	-0.46437447357737	0.642379475347723	0.996994200547571
dre-mir-124-3-5p	11.4349345803123	14.8223248624493	7.46345029206148	4.67159931665461	9.59807726286943	0.215053449872302	0.18847769009687	1.1410021512985	0.253869027753778	0.996994200547571
dre-mir-7148-3p	10.6726056082915	6.84107301343816	5.97076023364918	3.11439954443641	6.6497095999538	0.144231814813221	0.168293406151176	0.857025941252022	0.391430548140244	0.996994200547571
dre-mir-99-1-3p	10.6726056082915	11.4017883557303	11.9415204672984	14.0147979499638	12.007678095321	-0.0603033881176366	0.20163952607523	-0.29906531368824	0.764890211427296	0.996994200547571
dre-mir-193a-2-5p	10.291441122281	17.1026825335954	7.46345029206148	6.22879908887282	10.2715932592027	0.197852706291326	0.190718413106641	1.03740746930762	0.299545998770338	0.996994200547571
dre-mir-128-2-3p	10.6726056082915	6.84107301343816	5.97076023364918	3.11439954443641	6.6497095999538	0.144231814813221	0.168293406151176	0.857025941252022	0.391430548140244	0.996994200547571
dre-mir-722-5p	8.76678317823941	9.12143068458421	2.98538011682459	9.34319863330923	7.55419815323936	0.0880866029232705	0.173090333291436	0.508905386269939	0.610818544334687	0.996994200547571
dre-let-7a-4-3p	9.14794766424982	12.5419671913033	5.97076023364918	7.78599886109102	8.86166848757333	0.122484011121089	0.185189687911922	0.66139757835406	0.508357378528508	0.996994200547571
dre-mir-17a-1-5p	8.76678317823941	3.42053650671908	8.95614035047377	6.22879908887282	6.84306478107627	-0.039052301040142	0.167376427109458	-0.233320197560456	0.815512775976707	0.996994200547571
dre-mir-2184-5p	11.0537700943019	9.12143068458421	5.97076023364918	14.0147979499638	10.0401897406248	0.0067347092067824	0.188611150504157	0.0357068454796048	0.971516112131021	0.996994200547571
dre-mir-729-5p	9.52911215026023	4.5607153422921	4.47807017523689	9.34319863330923	6.97777407527461	0.0129261687759813	0.168263258659256	0.0768211009282639	0.938765864227339	0.996994200547571
dre-mir-9-2-5p	8.76678317823941	12.5419671913033	13.4342105257107	4.67159931665461	9.85364005297699	0.0402766062614699	0.185219301944821	0.217453612223789	0.82785485409072	0.996994200547571
dre-let-7a-1-5p	10.291441122281	11.4017883557303	2.98538011682459	7.78599886109102	8.11615211398173	0.171749770387721	0.17814380077678	0.964107477435764	0.334992044233317	0.996994200547571
dre-mir-23a-3-5p	6.86096074818737	1.14017883557303	7.46345029206148	4.67159931665461	5.03404729811912	-0.0558996984571533	0.145410355075349	-0.384427219287011	0.70066182949009	0.996994200547571
dre-let-7c-1-3p	9.91027663627064	3.42053650671908	4.47807017523689	6.22879908887282	6.00942060177486	0.0522304367430253	0.159603064926454	0.327252091099212	0.74347722488749	0.996994200547571
dre-let-7a-6-5p	9.14794766424982	9.12143068458421	7.46345029206148	10.9003984055274	9.15830676160573	-0.00104004180620161	0.187683527090933	-0.00554146558476443	0.995578572794455	0.996994200547571
dre-mir-219-1-5p	6.86096074818737	5.70089417786513	13.4342105257107	6.22879908887282	8.05621613515899	-0.114282055539974	0.178028023933015	-0.64193295535861	0.520916715459329	0.996994200547571
dre-mir-489-5p	7.62328972020818	15.9625036980224	8.95614035047377	15.571997722182	12.0284828727216	-0.02403192527225	0.194397346782466	-0.12362270200705	0.901614016764438	0.996994200547571
dre-mir-462-3p	9.14794766424982	20.5232190403145	17.9122807009475	14.0147979499638	15.3995613388689	-0.0429269729499641	0.205030925086162	-0.209368283988986	0.834160749791928	0.996994200547571
dre-mir-23a-2-5p	8.00445420621859	7.98125184901118	4.47807017523689	9.34319863330923	7.45174371594397	0.0365043074905347	0.17512255183922	0.208450066008913	0.834877567743613	0.996994200547571
dre-mir-728-3p	7.24212523419777	4.5607153422921	13.4342105257107	10.9003984055274	9.03436237693199	-0.20042615172783	0.185557915073285	-1.08012720259695	0.280085539861846	0.996994200547571
dre-mir-7a-3-3p	7.24212523419777	5.70089417786513	4.47807017523689	6.22879908887282	5.91247216904315	0.0428117849711056	0.164272668665335	0.260614168619394	0.794390062204535	0.996994200547571
dre-mir-181a-1-5p	8.00445420621859	6.84107301343816	11.9415204672984	10.9003984055274	9.42186152312064	-0.129307264845763	0.189589598318507	-0.682037759416152	0.495215074984391	0.996994200547571
dre-mir-1-2-5p	7.24212523419777	4.5607153422921	0	3.11439954443641	3.72931003023157	0.146281940289411	0.131517850557334	1.1122592079289	0.266026717387713	0.996994200547571
dre-mir-2185-3-3p	6.86096074818737	17.1026825335954	4.47807017523689	10.9003984055274	9.83552796563677	0.10660459998601	0.180559402968997	0.590412895883993	0.554913866928811	0.996994200547571
dre-mir-29b-2-5p	4.95513831813532	4.5607153422921	4.47807017523689	12.4575981777456	6.61288050335249	-0.123133478757565	0.165731796800754	-0.74296834484694	0.457500845645072	0.996994200547571
dre-mir-1788-5p	6.47979626217696	7.98125184901118	0	1.5571997722182	4.00456197085159	0.222582779239812	0.138309447406718	1.6093100175961	0.107548569715961	0.996994200547571
dre-mir-2186-5p	6.86096074818737	15.9625036980224	5.97076023364918	3.11439954443641	7.97715605607383	0.196305758473117	0.172906652296511	1.13532796954787	0.25623792739124	0.996994200547571
dre-mir-24-1-5p	6.09863177616655	4.5607153422921	7.46345029206148	4.67159931665461	5.69859918179369	-0.0234317231369074	0.1616604270231	-0.144944087853728	0.884755016886053	0.996994200547571
dre-mir-7a-2-3p	4.95513831813532	4.5607153422921	1.4926900584123	12.4575981777456	5.86653547414634	-0.0649510178425802	0.150952141041241	-0.430275565451139	0.666995199264439	0.996994200547571
dre-mir-24-4-3p	5.33630280414573	3.42053650671908	10.4488304088861	0	4.80141742993772	-0.0212452185089519	0.132187559187097	-0.160720257183065	0.872313733924087	0.996994200547571
dre-mir-740-5p	4.95513831813532	5.70089417786513	5.97076023364918	3.11439954443641	4.93529806852151	0.026656704416407	0.153713901933365	0.173417655014461	0.862323148654666	0.996994200547571
dre-mir-2189-5p	4.57397383212491	18.2428613691684	1.4926900584123	4.67159931665461	7.24528114409006	0.216508184098484	0.158880034332176	1.36271486224521	0.172972391998526	0.996994200547571
dre-mir-375-2-3p	5.71746729015614	6.84107301343816	11.9415204672984	6.22879908887282	7.68221496494137	-0.0973058367242822	0.176580942905805	-0.551055142888147	0.581595874125658	0.996994200547571
dre-mir-731-3p	3.81164486010409	14.8223248624493	7.46345029206148	3.11439954443641	7.30295488976283	0.10006059335573	0.161376367585099	0.620044897856343	0.535228228041026	0.996994200547571
dre-mir-2191-5p	4.95513831813532	3.42053650671908	4.47807017523689	4.67159931665461	4.38133607918647	-0.0110408883495542	0.148127985355246	-0.0745361406426717	0.940583785059146	0.996994200547571
dre-mir-15a-1-3p	4.95513831813532	10.2616095201572	1.4926900584123	7.78599886109102	6.12385918944897	0.0845440957209637	0.156055945845574	0.54175504344208	0.587987265261231	0.996994200547571
dre-mir-2186-3p	4.57397383212491	3.42053650671908	0	6.22879908887282	3.5558273569292	0.0294838450857819	0.123835021979594	0.238089714964805	0.811811511670528	0.996994200547571
