mt1	mt2	wt2	wt3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mmu-mir-365-1-3p	503.218847338448	1294.77806369453	809.769664835086	835.706998224833	860.868393523224	-0.118793280138115	0.636741447104452	-0.186564390740262	0.852002188551028	0.965623607588885
mmu-mir-9-1-5p	141.852242005641	96.505197294002	70.0620383964783	194.778953916969	125.799607903273	0.13266311262582	0.712685698025205	0.186145327447175	0.852330796875864	0.965623607588885
mmu-mir-466l-5p	26.9440012748145	20.1052494362504	32.4497862046847	7.89644407771496	21.8488702483662	-0.174305909440053	0.912192565899515	-0.191084553805993	0.848459348940722	0.965623607588885
mmu-mir-1943-5p	115.700711356556	171.564795189337	102.511824601163	163.193177606109	138.242627188291	-0.107422815103624	0.583428124824048	-0.184123477310972	0.853916589103516	0.965927252797651
mmu-let-7f-1-3p	925.605690852452	918.139724255436	918.91894570539	1027.8538041159	947.629541232293	0.076021645276701	0.421326206108194	0.180434172322001	0.856811728916579	0.967708778576044
mmu-mir-98-5p	34275.939504067	32961.8862757514	29047.7211191799	34739.089645894	32756.1591362231	-0.0739584121927153	0.420605285716148	-0.175838047462455	0.860421177756986	0.969141940618804
mmu-mir-19b-1-5p	16.6418831403266	68.3578480832514	44.2497084609337	30.2697022979073	39.8797854956048	-0.151019587866941	0.860748926557628	-0.175451381009454	0.860724970454081	0.969141940618804
mmu-mir-6240-3p	14623.4604565927	11780.3358196803	7787.21119398331	16768.0989990277	12739.776617321	-0.0990282241265634	0.589036550997522	-0.168118979983264	0.866489677998839	0.974136401799308
mmu-mir-331-5p	882.812277063041	832.357326660768	727.907704182359	902.82677288541	836.476020197894	-0.0713141144467132	0.440669942410951	-0.161831129340355	0.87143883848089	0.978200105063541
mmu-mir-194-2-3p	136.304947625532	120.631496617503	119.474212844521	123.710957217534	125.030403576273	-0.0782504949130953	0.492447151812464	-0.158901304688417	0.873746632764055	0.97929095078907
mmu-mir-93-5p	70596.453222517	60963.1373405985	82648.1304730499	55746.2630406417	67488.4960192018	0.0704736270699487	0.478668088234949	0.1472285886653	0.882951595983416	0.979320531406483
mmu-let-7c-2-3p	11757.8866739536	5731.33643929379	9137.56479718281	7273.94106958843	8475.18224500466	-0.0869793948657692	0.576948797718683	-0.150757563252918	0.880166963184006	0.979320531406483
mmu-mir-30b-3p	3070.0312040774	2801.33142145089	3031.84252471497	3073.03282024407	2994.05949262183	0.054724366102771	0.410884972464899	0.133186584494632	0.894045820344651	0.979320531406483
mmu-let-7f-1-5p	2407.52576096725	2641.82977592331	2372.52186864706	2919.05216072863	2585.23239156656	0.0655486254342731	0.433139855074558	0.151333627386909	0.8797125439267	0.979320531406483
mmu-mir-362-3p	1394.74830128452	1285.39561395761	2121.77352070177	739.633595279301	1385.3877578058	0.0881894499202568	0.663913989758958	0.132832642903451	0.89432573780253	0.979320531406483
mmu-mir-25-5p	526.200495484613	725.129329667432	550.171375197609	760.690779486541	640.547994959049	0.0644071996791667	0.501561345581462	0.128413403956597	0.897821824154375	0.979320531406483
mmu-mir-21c-5p	1892.41985424286	1889.89344700754	1497.11513626159	2471.58699632478	1937.75385845919	0.0662532317739876	0.505860835785147	0.130971261436272	0.895798041594372	0.979320531406483
mmu-mir-5126-3p	369.291311590105	329.726090754507	230.098483996855	431.672276248418	340.197040647471	-0.0775781139780401	0.562779943683173	-0.137848043180647	0.890360513800005	0.979320531406483
mmu-mir-139-3p	284.496954637012	395.403238912925	285.410619573022	432.98835026137	349.574790846082	0.0756092689005665	0.532381520870943	0.142020836442397	0.887063547406989	0.979320531406483
mmu-mir-190a-5p	304.308720280258	525.417185267344	500.759200749566	279.007690745928	402.373199260774	-0.0817144060503434	0.606139213531801	-0.134811284645679	0.892761083434203	0.979320531406483
mmu-mir-3470a-5p	331.252721555073	313.641891205507	314.910425213645	359.28820553603	329.773310877564	0.0610406496843603	0.446349132186293	0.136755390080794	0.891224145817298	0.979320531406483
mmu-let-7g-3p	53.8880025496291	217.136693911505	157.086465036315	89.4930328807695	129.401048594554	-0.115361474216093	0.806168492949039	-0.143098465426366	0.886212416882638	0.979320531406483
mmu-mir-5129-3p	102.228710719149	77.7402978201683	97.3493586140541	93.441254919627	92.6899055182496	0.0772763147748479	0.535321780572647	0.144354886311899	0.885220239112396	0.979320531406483
mmu-let-7a-2-3p	99.8512988419597	112.589396843002	72.274523819525	155.296733528394	110.00298825822	0.0880658850048587	0.637176007120248	0.138212807796824	0.890072233087651	0.979320531406483
mmu-mir-1949-3p	80.0395331987137	61.656098271168	47.9371841660115	106.601995049152	74.0587026712613	0.105821613180947	0.678230083846692	0.156026126975617	0.876012427073686	0.979320531406483
mmu-mir-505-5p	23.7741187718952	26.8069992483339	14.7499028203112	40.7982944015273	26.5323288105169	0.106157219898969	0.818518510168303	0.129694342376131	0.896808258891282	0.979320531406483
mmu-mir-1954-3p	38.0385900350323	22.7859493610838	36.1372619097625	19.7411101942874	29.1757278750415	-0.107765078865813	0.763129241464294	-0.141214715686996	0.887700321133751	0.979320531406483
mmu-mir-28c-3p	31.6988250291936	40.2104988725008	34.6622716277314	42.1143684144798	37.1714909859764	0.0891004677427616	0.645168449968987	0.138104192396644	0.890158072475345	0.979320531406483
mmu-mir-340-5p	118816.705856926	112433.916247362	160373.480879821	82632.3390512481	118564.110508839	0.0681342837623869	0.550046539724851	0.123870034336494	0.901418179318303	0.979865051925225
mmu-mir-501-3p	5262.00495484613	6231.28697527521	5309.22752017103	6626.4326552158	5857.23802637704	0.0528182449332655	0.44259691214011	0.119337129303209	0.905008268737284	0.979865051925225
mmu-mir-676-3p	3394.94416062663	3576.05369972774	3469.1771433372	3758.70738099232	3549.72059617097	0.0508352044739976	0.410559435740765	0.123819354881655	0.901458306762395	0.979865051925225
mmu-mir-17-3p	1424.86218506225	1242.50441516028	2018.52420095959	798.856925862163	1371.18693176107	0.0743539990739122	0.631971279597589	0.117654079345595	0.906341753349662	0.979865051925225
mmu-mir-3057-5p	614.957205566355	396.743588875342	374.647531635905	589.601157802717	493.98737097008	-0.0680533602816896	0.554732831816606	-0.122677722280891	0.902362305637085	0.979865051925225
mmu-mir-6237-3p	33.2837662806532	52.2736485342511	42.7747181789026	47.3786644662897	43.9276993650242	0.0768757308625151	0.644626936839293	0.119256156497972	0.905072417587214	0.979865051925225
mmu-mir-190b-5p	157.701654520238	156.820945602753	154.873979613268	172.405695696777	160.450568858259	0.0541580559291241	0.474227371843817	0.114202720350272	0.909077095492337	0.981374832099975
mmu-mir-19b-2-3p	8495.28510782387	9398.53393646586	15319.9865643163	3736.33412277213	9237.53493284453	0.0824881459356044	0.748473847629426	0.110208454439473	0.912244057446869	0.983345432512581
mmu-mir-30e-5p	76832.4045763851	74577.0719088649	88490.5669801752	57862.5100534693	74440.6383797236	-0.0472372246630697	0.480163138910825	-0.0983774489025126	0.921632580974019	0.984758101332121
mmu-mir-188-3p	38.0385900350323	75.0595978953349	58.9996112812449	59.2233305828622	57.8302824486186	0.0682896787183878	0.658554885636233	0.103696260111126	0.91741039465476	0.984758101332121
mmu-mir-338-3p	73.699768192875	105.887647030919	84.8119412167896	86.8608848548645	87.815060323862	-0.0575868389984871	0.554587015842452	-0.10383733724997	0.917298435770725	0.984758101332121
mmu-mir-296-5p	42.7934137894113	30.828049135584	34.6622716277314	43.4304424274323	37.9285442450397	0.0677146294601173	0.655110725170771	0.103363640463169	0.917674368243724	0.984758101332121
mmu-mir-193b-5p	24.566589397625	46.9122486845843	31.7122910636691	43.4304424274323	36.6553928933277	0.0714249941531582	0.716480682035767	0.0996886530844284	0.920591509192494	0.984758101332121
mmu-mir-3470b-3p	35.6611781578428	40.2104988725008	32.4497862046847	47.3786644662897	38.9250319253295	0.0629319358376471	0.650746304220562	0.0967073273094105	0.92295882075739	0.984758101332121
mmu-mir-1b-3p	15.0569418888669	21.4455993986671	25.0748347945291	13.1607401295249	18.684529052897	0.0816200920095447	0.823821694554109	0.0990749485587671	0.921078762362561	0.984758101332121
mmu-mir-26b-5p	48272.5556957074	32972.6090754507	38689.7325928174	40577.1939673512	40128.0228328317	-0.0343688981062618	0.46864314512644	-0.0733370336548699	0.941537922434324	0.986652595120676
mmu-mir-140-3p	56983.3928137298	45959.2598613061	56180.1673571424	49402.7862982107	52131.4015825972	0.0354682948713136	0.434472210918065	0.0816353589021654	0.934936682785141	0.986652595120676
mmu-mir-28a-3p	6844.56879442862	6669.58141298547	5708.94988660146	8147.81421418888	6842.72857705111	0.0348233298956476	0.462241704616285	0.0753357595125587	0.939947570334287	0.986652595120676
mmu-mir-362-5p	3418.71827939853	2765.14197246564	3820.96232560162	2146.51671512552	3037.83482314783	-0.0488930797829783	0.53765985881929	-0.0909368236831895	0.92754279032922	0.986652595120676
mmu-mir-30d-3p	2403.5634078386	2022.58809328679	2616.63276032321	1914.88768884588	2239.41798757362	0.0329180711014519	0.465127367297146	0.0707721656817114	0.943579084828914	0.986652595120676
mmu-mir-3093-3p	2125.40621820743	2015.88634347471	1201.37958471435	2786.12868542043	2032.20020795423	-0.0518415887440442	0.604319749304284	-0.0857850315230078	0.931637305724707	0.986652595120676
mmu-mir-125a-3p	744.922388186049	998.560722000438	680.708015157363	1112.08254094486	884.068416572176	0.0381565626337484	0.53117583645896	0.0718341460863806	0.942733898356126	0.986652595120676
mmu-mir-6240-5p	978.701222776351	840.399426435268	542.796423787453	1221.31668401991	895.803439254746	-0.0427453601595409	0.60342402413531	-0.0708380151433211	0.943526676096901	0.986652595120676
mmu-mir-350-5p	412.877196005246	526.757535229761	384.234968469108	583.020787737954	476.722621860517	0.0395481518591476	0.513245018499491	0.0770551109775395	0.938579703026589	0.986652595120676
mmu-mir-497-5p	256.760482736468	314.982241167923	383.497473328092	168.457473657919	280.924417722601	-0.0444451694035893	0.624211265964685	-0.0712021263103954	0.943236889163164	0.986652595120676
mmu-mir-5132-5p	22.9816481461653	36.1894489852508	19.9123688074202	36.8500723626698	28.9833845753765	-0.0580929291473326	0.757064841341985	-0.0767344168887254	0.938834824529869	0.986652595120676
mmu-mir-1946b-5p	45.9632962923307	56.2946984215012	53.0996501531204	44.7465164403847	50.0260403268343	-0.052655693937259	0.598672004849011	-0.0879541610610957	0.929913109057291	0.986652595120676
mmu-mir-466i-3p	26.9440012748145	12.0631496617503	28.0248153585913	13.1607401295249	20.0481766061703	0.0675618783047344	0.873683623126342	0.0773299127010927	0.938361095253275	0.986652595120676
mmu-mir-1961-5p	16.6418831403266	20.1052494362504	12.5374173972645	26.3214802590498	18.9015075582229	0.0590409996571332	0.825457010541623	0.0715252265146959	0.94297974811471	0.986652595120676
mmu-mir-339-3p	510.351082970016	499.950535981427	466.83442426285	523.797457155092	500.233375092346	-0.0281238988459844	0.432272087562998	-0.065060640404837	0.948125718412062	0.989994517943079
mmu-mir-1843b-5p	9977.20517793867	7765.98768224233	6919.179413008	11218.214886407	8970.14678989901	0.0302706499722443	0.515534877004233	0.0587169778854665	0.953177536271985	0.991705595372606
mmu-mir-5122-5p	30.1138837777339	29.4876991731673	36.1372619097625	21.0571842072399	29.1990072669759	-0.0431238482918057	0.717195049023922	-0.0601284801819195	0.952053307089224	0.991705595372606
mmu-mir-1927-3p	25.3590600233548	24.1262993235005	20.6498639484357	27.6375542720023	24.4431943918234	-0.0414784269386109	0.716302312838347	-0.0579063144083016	0.953823253393843	0.991705595372606
mmu-mir-125b-1-3p	52490.0843658416	54851.1415119784	32153.3131579964	72748.6232139749	53060.7905624479	-0.0313186216731572	0.594179958740165	-0.0527089835536725	0.957963781136931	0.993193000810991
mmu-mir-5105-5p	541.25743737348	361.894489852508	304.585493239427	579.072565699097	446.702496541128	-0.0320600218454882	0.592500215437954	-0.0541097218366252	0.956847746691072	0.993193000810991
mmu-mir-23a-3p	3544.72110888957	3632.34839814924	3643.96349175789	3432.3210257801	3563.3385061442	-0.0198246028293876	0.407802679371235	-0.0486132235814486	0.96122753153162	0.993240361092338
mmu-mir-181b-1-5p	607.032499309057	502.631235906261	536.158967518313	559.331455504809	551.28853955961	-0.0187963085951865	0.441534330858574	-0.0425704351429177	0.966043963454739	0.993240361092338
mmu-mir-1934-5p	42.0009431636815	50.9332985718344	29.4998056406225	61.8554786087671	46.0723814962264	-0.0308610028332888	0.700268265496906	-0.0440702575767732	0.964848400757065	0.993240361092338
mmu-mir-34a-3p	42.7934137894113	54.9543484590845	58.2621161402294	40.7982944015273	49.2020431975631	0.0288768530137934	0.626751434890886	0.0460738522582252	0.963251386744717	0.993240361092338
mmu-mir-29b-2-5p	57.8503556782782	50.9332985718344	62.6870869863227	43.4304424274323	53.7252959159669	-0.0292119269830749	0.60862685917916	-0.047996447318267	0.961719073975009	0.993240361092338
mmu-mir-3103-3p	29.321413152004	29.4876991731673	30.9747959226536	28.9536282849548	29.6843841331949	0.027155942557449	0.666393309106607	0.0407506230725145	0.967494703710682	0.993240361092338
mmu-mir-1187-3p	29.321413152004	28.1473492107506	38.3497473328092	17.1089621683824	28.2318679659866	-0.0324080548726165	0.768332373617645	-0.0421797336483756	0.966355418385892	0.993240361092338
mmu-let-7d-5p	44509.1126941164	47081.1327798488	35683.7023980379	57058.3888315553	46083.0841758896	0.0173319229768286	0.493658689405542	0.0351091216437402	0.971992727877916	0.995070767506303
mmu-mir-344c-5p	24.566589397625	29.4876991731673	26.5498250765602	26.3214802590498	26.7313984766006	-0.0246423941184138	0.69051547907138	-0.0356869539717682	0.971531973149196	0.995070767506303
mmu-mir-30c-2-3p	13972.0496022428	12354.0056035947	10715.0669038151	15886.3294103495	13231.8628800005	0.0144147199510078	0.477042181864517	0.0302168665560516	0.975894097106926	0.997671371240414
mmu-mir-1930-5p	36.4536487835726	40.2104988725008	36.8747570507781	40.7982944015273	38.5842997770947	0.0175044276802127	0.624268270203357	0.0280399125115082	0.977630318070001	0.998054349784556
mmu-mir-1839-5p	49819.4583571321	40439.6987160741	43176.653030756	46966.7333002356	45100.6358510494	-0.00181262604569613	0.428850005911189	-0.00422671335131451	0.996627580715488	0.998395312661661
mmu-mir-1983-3p	6710.64125868028	11715.9990214843	9886.85986045462	8516.31493781558	9207.4537696087	-0.00165957465326505	0.524880545836476	-0.00316181399068671	0.997477241636066	0.998395312661661
mmu-mir-1843a-5p	6821.58714628245	6166.95017707921	5193.44078303158	7835.90467311914	6504.4706948781	0.004233440453629	0.480764200578672	0.00880564827525306	0.992974199989534	0.998395312661661
mmu-mir-6243-5p	6790.68079187899	5829.18198655021	4338.68391459455	8249.15191318622	6301.92465155249	-0.00364256976714106	0.549789108190317	-0.00662539456107256	0.99471373864468	0.998395312661661
mmu-mir-19a-3p	2562.05753298457	2972.89621664023	3767.8626754485	1785.91243557653	2772.18221516246	0.00497302117170793	0.580398347295649	0.00856828968393792	0.993163577598797	0.998395312661661
mmu-mir-325-3p	1748.19020036002	1285.39561395761	1508.91505851784	1535.85837311556	1519.58981148776	0.00475559341605891	0.454441855369905	0.0104646906086324	0.991650537321333	0.998395312661661
mmu-mir-30c-1-3p	814.659803250274	1129.91501831727	854.01937329602	1092.34143075057	972.733906403534	0.00138226545985543	0.484352592634518	0.0028538413562255	0.997722967133736	0.998395312661661
mmu-mir-6236-3p	622.881911823653	625.943432448597	486.009297929255	754.110409421778	622.236262905821	-0.0107820631087324	0.4972082919235	-0.0216852037342758	0.982699066708238	0.998395312661661
mmu-mir-7a-1-3p	271.817424625335	377.978689401508	368.747570507781	275.059468707071	323.400788310424	-0.0100777849808261	0.509922856292799	-0.019763352155055	0.984232152913251	0.998395312661661
mmu-mir-501-5p	84.7943569530928	108.568346955752	132.011630241785	61.8554786087671	96.8074531898494	0.0117026659205939	0.649582536696908	0.0180156720039016	0.985626350989022	0.998395312661661
mmu-mir-320-5p	357.404252204157	412.827788424342	227.148503432793	546.170715375284	385.887814859144	0.0037997312279309	0.629973810100992	0.00603157014943489	0.995187532479849	0.998395312661661
mmu-mir-3096a-5p	147.39953638575	134.034996241669	193.961222087093	86.8608848548645	140.564159892344	0.00127561251647434	0.634261156059102	0.00201117868292643	0.998395312661661	0.998395312661661
mmu-mir-3084-2-5p	91.9265925846613	72.3788979705015	70.7995335374939	96.073402945532	82.7946067595472	0.0138001318982377	0.564670311824008	0.0244392729868518	0.980502222358343	0.998395312661661
mmu-mir-3076-3p	34.8687075321129	33.5087490604174	46.4621938839804	21.0571842072399	33.9742086709376	-0.0041331519558393	0.74072666181701	-0.0055798611942773	0.995547938004056	0.998395312661661
mmu-mir-3082-5p	19.0192950175161	34.8490990228341	22.8623493714824	30.2697022979073	26.750111427435	-0.012076797879491	0.751068250418884	-0.0160794946035271	0.987170972337212	0.998395312661661
mmu-mir-3473c-5p	9.50964750875807	25.4666492859172	25.8123299355446	10.5285921036199	17.82930470846	0.0761757018621207	0.928418877302735	0.0820488507121141	0.934607867127427	NA
mmu-mir-490-5p	14.2644712631371	8.04209977450017	9.5874368332023	5.26429605180997	9.28957598066238	-0.478824193550385	0.979466420465228	-0.488862286185322	0.624939197552531	NA
mmu-mir-696-3p	10.3021181344879	13.4034996241669	24.3373396535135	21.0571842072399	17.2750354048521	0.850615418863503	0.79513339578475	1.06977700015228	0.284719697350023	NA
mmu-mir-669l-3p	2.37741187718952	2.68069992483339	59.7371064222605	0	16.1988045560708	2.09272716702508	1.25998122863779	1.66091932122481	0.0967296512386615	NA
mmu-mir-375-3p	15.0569418888669	1.3403499624167	51.6246598710893	1.31607401295249	17.3345064338314	1.10332570925802	1.22430500268018	0.901185331141078	0.367489788922898	NA
mmu-mir-669i-3p	2.37741187718952	2.68069992483339	51.6246598710893	0	14.1706929182781	1.96846428716995	1.26159204175991	1.5603017631785	0.118688586931052	NA
mmu-mir-669c-3p	0	1.3403499624167	39.8247376148403	1.31607401295249	10.6202903975524	2.73534991790211	1.26305313383719	2.16566496263862	0.0303367982869831	NA
mmu-mir-1231-5p	10.3021181344879	9.38244973691686	17.6998833843735	17.1089621683824	13.6233533560402	0.720734208641944	0.840332377325492	0.857677542945339	0.391070543790766	NA
mmu-mir-466o-3p	0	1.3403499624167	39.8247376148403	0	10.2912718943143	2.12056649754508	1.29160868720781	1.64180259744869	0.100630920597911	NA
mmu-mir-135b-3p	40.4160019122218	6.70174981208347	11.0624271152334	13.1607401295249	17.8352297422659	-0.802632358255558	0.996654573197836	-0.805326519177307	0.420631282419178	NA
mmu-mir-1950-5p	11.8870593859476	12.0631496617503	22.1248542304668	23.6893322331449	17.4410988778274	0.8386420919966	0.783135868358724	1.07087687575108	0.284224794669598	NA
mmu-mir-129-2-5p	20.6042362689758	9.38244973691686	17.6998833843735	17.1089621683824	16.1988828896621	0.170945013697979	0.855822881603777	0.199743448524811	0.841681231427265	NA
mmu-mir-3058-3p	13.4720006374073	2.68069992483339	7.37495141015561	14.4768141424774	9.50111652871842	0.302936112917656	1.06736268385141	0.283817410427503	0.776550311360908	NA
mmu-mir-3075-5p	13.4720006374073	9.38244973691686	17.6998833843735	19.7411101942874	15.0738609882462	0.614570544783313	0.828249835274862	0.742011067927786	0.458080629783695	NA
mmu-mir-5130-5p	8.71717688302823	6.70174981208347	8.84994169218674	11.8446661165724	9.02838362596772	0.339212101903678	0.94895165605232	0.357459834481785	0.72074758998691	NA
mmu-mir-6390-5p	9.50964750875807	10.7227996993336	13.2749125382801	11.8446661165724	11.338006465736	0.277446925382524	0.881477575334561	0.314752108443848	0.752949876700805	NA
mmu-mir-29b-2-3p	18.2268243917863	6.70174981208347	16.9623882433579	13.1607401295249	13.7629256441882	0.216696807244358	0.919895719806328	0.235566708898244	0.813768908946154	NA
mmu-mir-196a-1-5p	11.8870593859476	1.3403499624167	2.21248542304668	6.58037006476246	5.50506620904336	-0.446765038760432	1.20019397649129	-0.372244026808507	0.709711168906444	NA
mmu-mir-669p-1-3p	0.792470625729839	0	30.9747959226536	0	7.94181663709585	2.1416764122463	1.29157514630069	1.65818955124713	0.0972792131060045	NA
mmu-mir-5621-5p	27.7364719005444	17.424549511417	12.5374173972645	10.5285921036199	17.0567577282115	-0.86241826132722	0.818498683164932	-1.0536587035088	0.292039202260158	NA
mmu-mir-1955-3p	10.3021181344879	13.4034996241669	10.3249319742179	15.7928881554299	12.4558594720757	0.116672240897437	0.877680940590355	0.132932408010318	0.894246836459016	NA
mmu-mir-3096a-3p	8.71717688302823	8.04209977450017	10.3249319742179	11.8446661165724	9.73221868707967	0.336553434157041	0.920295809395872	0.365701365496787	0.714587927089756	NA
mmu-mir-1186a-5p	15.0569418888669	17.424549511417	17.6998833843735	11.8446661165724	15.5065102253075	-0.105563823728673	0.823060616391934	-0.128257653964097	0.897945075502609	NA
mmu-mir-466b-3-3p	0	4.02104988725008	28.0248153585913	2.63214802590498	8.6695033179366	1.77481264312721	1.25980360672089	1.40880104935309	0.158894004791646	NA
mmu-mir-302d-3p	2.37741187718952	0	27.2873202175758	0	7.41618302369132	1.5601707745025	1.29103854160479	1.20846181134388	0.226869676497304	NA
mmu-mir-199a-2-3p	7.13223563156855	6.70174981208347	27.2873202175758	22.3732582201924	15.873640970355	1.62560546896334	0.833065307227556	1.95135417939004	0.0510149281651442	NA
mmu-mir-3094-3p	13.4720006374073	10.7227996993336	17.6998833843735	5.26429605180997	11.7897449432311	-0.0432681770310261	0.974233378361367	-0.0444125380961612	0.964575567555596	NA
mmu-mir-1932-3p	14.2644712631371	10.7227996993336	12.5374173972645	17.1089621683824	13.6584126320294	0.199074805319391	0.85120764135099	0.233873376657464	0.815083282428658	NA
mmu-mir-466a-5p	0	1.3403499624167	25.8123299355446	0	6.78816997449034	1.78244017819676	1.28989201338941	1.38185224785841	0.167017072639433	NA
mmu-mir-802-5p	6.33976500583871	2.68069992483339	6.63745626914005	2.63214802590498	4.57251730642929	0.0306823143208374	1.15567935306941	0.0265491585008828	0.978819324586502	NA
mmu-mir-30c-2-5p	7.92470625729839	6.70174981208347	7.37495141015561	3.94822203885748	6.48740737959874	-0.277971498677889	1.04329090911889	-0.266437190478973	0.789902526152699	NA
mmu-mir-684-1-5p	26.9440012748145	25.4666492859172	7.37495141015561	2.63214802590498	15.6044374991981	-1.99412995305732	0.907320066678011	-2.19782414860333	0.027961639866288	NA
mmu-mir-701-3p	5.54729438010887	10.7227996993336	8.11244655117118	7.89644407771496	8.06974617708214	5.70428265526686e-05	0.991354049269973	5.75403173010436e-05	0.999954089469227	NA
mmu-mir-450a-2-3p	7.92470625729839	10.7227996993336	23.599844512498	7.89644407771496	12.5359486367112	0.657541875307306	0.958376413306667	0.686099810239072	0.492650170588799	NA
mmu-mir-873a-5p	25.3590600233548	18.7648994738337	18.437378525389	2.63214802590498	16.2983715121206	-0.839632511732059	1.01053896255469	-0.830875941299115	0.406043716162313	NA
mmu-mir-879-3p	19.0192950175161	20.1052494362504	19.9123688074202	9.21251809066745	17.0623578379635	-0.353201821038978	0.844051195281627	-0.418460187028262	0.675610689472537	NA
mmu-mir-302a-3p	7.92470625729839	0	23.599844512498	0	7.88113769244909	0.716148180034251	1.28837792799732	0.555852568157116	0.578311645626374	NA
mmu-mir-3109-3p	17.4343537660565	20.1052494362504	19.1748736664046	10.5285921036199	16.8107672430829	-0.278960160176416	0.826624268668916	-0.3374691147474	0.735763290860706	NA
mmu-mir-673-5p	24.566589397625	17.424549511417	4.42497084609337	0	11.6040274387839	-2.3362473728353	1.11487083453325	-2.09553187729894	0.036123737793934	NA
mmu-mir-1943-3p	8.71717688302823	13.4034996241669	11.799922256249	19.7411101942874	13.4154272394329	0.443292636577055	0.881148160813756	0.5030852429717	0.614904341489557	NA
mmu-mir-192-3p	11.0945887602177	22.7859493610838	8.11244655117118	15.7928881554299	14.4464682069757	-0.434433789610613	0.90711926430403	-0.478915845695245	0.631998497745684	NA
mmu-mir-449a-5p	15.0569418888669	16.0841995490003	10.3249319742179	9.21251809066745	12.6696478756881	-0.582066273032489	0.855878472661969	-0.680080515662622	0.496453480927311	NA
mmu-mir-667-5p	23.7741187718952	2.68069992483339	11.0624271152334	13.1607401295249	12.6694964853717	-0.121926144896452	1.07045972582894	-0.113900730643589	0.909316486367876	NA
mmu-mir-466q-3p	6.33976500583871	9.38244973691686	22.1248542304668	2.63214802590498	10.1198042497819	0.525642188837637	1.10241957542672	0.476807742310068	0.633499032025245	NA
mmu-mir-3077-3p	8.71717688302823	17.424549511417	11.799922256249	5.26429605180997	10.8014861756261	-0.474887414309159	0.973137521009423	-0.487996202033773	0.625552531238471	NA
mmu-mir-3473c-3p	12.6795300116774	13.4034996241669	10.3249319742179	14.4768141424774	12.7211939381349	-0.0724519872927983	0.860359640582402	-0.0842112808124676	0.932888449257688	NA
mmu-mir-496a-3p	20.6042362689758	38.8701489100842	5.16246598710893	3.94822203885748	17.1462683012566	-2.30455440742141	0.887714454272987	-2.59605371561599	0.00943013214898012	NA
mmu-mir-3471-1-3p	3.16988250291936	17.424549511417	21.3873590894513	10.5285921036199	13.1275958018519	0.538392767685177	1.03747330729528	0.51894613952891	0.603798301224593	NA
mmu-mir-6537-3p	22.1891775204355	8.04209977450017	5.89996112812449	32.9018503238123	17.2582721867181	0.260819231903381	1.03152995559434	0.25284697791748	0.800386463754693	NA
mmu-mir-211-5p	7.13223563156855	4.02104988725008	10.3249319742179	36.8500723626698	14.5820724639266	1.66952109642765	0.991923503371506	1.68311476717006	0.0923528763058079	NA
mmu-mir-1249-5p	3.96235312864919	9.38244973691686	9.5874368332023	23.6893322331449	11.6553929829783	1.0915434479098	0.990193413586747	1.1023537754669	0.270307899126608	NA
mmu-mir-144-5p	21.3967068947057	10.7227996993336	9.5874368332023	9.21251809066745	12.7298653794772	-0.676020942716545	0.899951935908032	-0.751174496929611	0.452547646397337	NA
mmu-mir-154-5p	21.3967068947057	12.0631496617503	1.47499028203112	5.26429605180997	10.0497857225742	-1.89374206701613	1.03829564920354	-1.82389483040673	0.068167973378684	NA
mmu-mir-190a-3p	5.54729438010887	26.8069992483339	5.89996112812449	15.7928881554299	13.5117857279993	-0.458412798478757	1.0417281300012	-0.440050321457891	0.659900661414214	NA
mmu-mir-465a-3p	7.92470625729839	10.7227996993336	19.9123688074202	6.58037006476246	11.2850612072036	0.446869506000126	0.97588547621892	0.45791183175666	0.647015786122441	NA
mmu-mir-598-5p	6.33976500583871	10.7227996993336	5.16246598710893	9.21251809066745	7.85938719573716	-0.205288101576219	1.00728273648038	-0.203803851829657	0.838506782693001	NA
mmu-mir-467g-5p	15.8494125145968	17.424549511417	16.9623882433579	14.4768141424774	16.1782911029623	-0.0656190480379859	0.796246452836237	-0.0824104745512527	0.934320306896722	NA
mmu-mir-3092-3p	2.37741187718952	12.0631496617503	8.11244655117118	11.8446661165724	8.59941855167084	0.386339483088301	1.074023921997	0.359712176959666	0.719062384887128	NA
mmu-mir-467b-3p	0	0	19.1748736664046	0	4.79371841660115	1.52559332967798	1.23499952562376	1.23529871714521	0.216719351009255	NA
mmu-mir-1251-3p	19.811765643246	22.7859493610838	5.16246598710893	17.1089621683824	16.2172857899553	-0.824519162527594	0.915975340186708	-0.90015432332439	0.368038130076213	NA
mmu-mir-3112-3p	6.33976500583871	1.3403499624167	4.42497084609337	3.94822203885748	4.01332696330156	0.0584263947946999	1.18879061494958	0.0491477591259232	0.960801543090264	NA
mmu-mir-1191-5p	10.3021181344879	10.7227996993336	8.84994169218674	10.5285921036199	10.100862907407	-0.105235743554192	0.909423848652829	-0.115716938488123	0.907876881464992	NA
mmu-mir-299a-5p	13.4720006374073	33.5087490604174	5.89996112812449	2.63214802590498	13.8782147129635	-1.98314269798555	0.976662424382598	-2.03053035365746	0.0423026590132219	NA
mmu-mir-1907-3p	1.58494125145968	5.36139984966678	2.21248542304668	3.94822203885748	3.27676214075766	-0.104589252217943	1.21202140712639	-0.0862932383891767	0.931233313411179	NA
